Date,Time,BPM
2020-07-29,18:08:26,80
2020-07-29,18:08:27,90
2020-07-29,18:08:28,88
2020-07-29,18:08:28,84
2020-07-30,20:36:10,71
2020-07-30,20:36:11,79
2020-07-30,20:36:12,84
2020-07-30,20:36:13,86
2020-07-30,20:36:19,72
2020-07-30,20:36:20,74
2020-07-30,20:36:21,74
2020-07-30,20:36:27,76
2020-07-30,20:36:27,77
2020-07-30,20:36:28,71
2020-07-30,20:36:29,67
2020-07-30,20:36:30,63
2020-07-30,20:36:31,66
2020-07-30,20:36:36,67
2020-07-30,20:36:37,67
2020-07-30,20:36:38,71
2020-07-30,20:36:39,70
2020-07-30,20:36:40,68
2020-07-30,20:36:40,70
2020-07-30,20:36:41,74
2020-07-30,20:36:42,81
2020-07-30,20:36:43,70
2020-07-30,20:36:44,68
2020-07-30,22:56:09,80
2020-07-30,22:56:12,85
2020-07-30,22:56:13,87
2020-07-30,22:56:14,82
2020-07-30,22:56:15,78
2020-07-30,22:56:15,83
2020-07-30,22:56:16,83
2020-07-30,22:56:17,83
2020-07-30,22:56:18,83
2020-07-30,22:56:18,80
2020-07-30,22:56:19,83
2020-07-30,22:56:20,85
2020-07-30,22:56:20,80
2020-07-30,22:56:21,75
2020-07-30,22:56:22,76
2020-07-30,22:56:23,73
2020-07-30,22:56:25,73
2020-07-30,22:56:26,76
2020-07-30,22:56:27,80
2020-07-30,22:56:28,87
2020-07-30,22:56:28,84
2020-07-30,22:56:29,82
2020-07-30,22:56:30,73
2020-07-30,22:56:31,79
2020-07-30,22:56:31,78
2020-07-30,22:56:32,71
2020-07-30,22:56:33,67
2020-07-30,22:56:34,75
2020-07-30,22:56:36,74
2020-07-30,22:56:37,70
2020-07-30,22:56:38,78
2020-07-30,22:56:39,80
2020-07-30,22:56:39,76
2020-07-30,22:56:40,72
2020-07-30,22:56:41,72
2020-07-30,22:56:42,78
2020-07-30,22:56:43,81
2020-07-30,22:56:43,83
2020-07-30,22:56:44,82
2020-07-30,22:56:45,83
2020-07-30,22:56:45,77
2020-07-30,22:56:46,71
2020-07-30,22:56:47,72
2020-07-30,22:56:48,72
2020-07-30,22:56:49,76
2020-07-30,22:56:50,83
2020-07-30,22:56:50,83
2020-07-30,22:56:51,80
2020-07-30,22:56:52,74
2020-07-30,22:56:53,69
2020-07-30,22:56:53,72
2020-07-30,22:56:54,68
2020-07-30,22:56:55,69
2020-07-30,22:56:56,70
2020-07-30,22:56:57,83
2020-07-30,22:56:58,80
2020-07-30,22:56:58,78
2020-07-30,22:56:59,73
2020-07-30,22:57:00,80
2020-07-30,22:57:01,76
2020-07-30,22:57:02,71
2020-08-02,21:05:03,64
2020-08-02,21:05:11,84
2020-08-02,21:05:14,77
2020-08-02,21:05:17,76
2020-08-02,21:05:18,71
2020-08-02,21:05:22,74
2020-08-02,21:05:23,70
2020-08-02,21:05:24,70
2020-08-02,21:05:25,71
2020-08-02,21:05:26,69
2020-08-02,21:05:27,70
2020-08-02,21:05:27,75
2020-08-02,21:05:28,70
2020-08-02,21:05:29,72
2020-08-02,21:05:34,72
2020-08-02,21:05:35,76
2020-08-02,21:05:36,78
2020-08-02,21:05:36,73
2020-08-02,21:05:37,70
2020-08-02,21:05:38,72
2020-08-02,21:05:39,68
2020-08-02,21:05:40,69
2020-08-02,21:05:41,72
2020-08-02,21:05:47,70
2020-08-02,21:05:48,70
2020-08-02,21:05:49,66
2020-08-02,21:05:50,66
2020-08-02,21:05:51,67
2020-08-02,21:05:52,65
2020-08-02,21:05:53,70
2020-08-02,21:05:53,65
2020-08-02,21:05:54,65
2020-08-02,21:05:55,69
2020-08-02,21:05:56,66
2020-08-02,21:05:57,70
2020-08-02,21:08:48,69
2020-08-02,21:08:58,86
2020-08-02,21:08:59,81
2020-08-02,21:08:59,84
2020-08-02,21:09:03,81
2020-08-02,21:09:04,83
2020-08-02,21:09:05,83
2020-08-02,21:09:06,86
2020-08-02,21:09:06,83
2020-08-02,21:09:07,75
2020-08-02,21:09:08,77
2020-08-02,21:09:09,79
2020-08-02,21:09:09,78
2020-08-02,21:09:10,81
2020-08-02,21:09:11,86
2020-08-02,21:09:12,79
2020-08-02,21:09:12,72
2020-08-02,21:09:13,66
2020-08-02,21:09:14,69
2020-08-02,21:09:15,71
2020-08-02,21:09:16,73
2020-08-02,21:09:17,73
2020-08-02,21:09:17,81
2020-08-02,21:09:18,84
2020-08-02,21:09:19,82
2020-08-02,21:09:20,77
2020-08-02,21:09:21,66
2020-08-02,21:09:21,74
2020-08-02,21:09:22,78
2020-08-02,21:09:23,74
2020-08-02,21:09:24,72
2020-08-02,21:09:25,69
2020-08-02,21:09:25,75
2020-08-02,21:09:28,86
2020-08-02,21:09:33,65
2020-08-06,00:27:05,79
2020-08-06,00:27:12,70
2020-08-06,00:27:13,73
2020-08-06,00:27:14,76
2020-08-06,00:27:15,84
2020-08-06,00:27:18,78
2020-08-06,00:27:18,80
2020-08-06,00:27:19,83
2020-08-06,00:27:20,78
2020-08-06,00:27:21,84
2020-08-06,00:27:24,86
2020-08-06,00:27:24,82
2020-08-06,00:27:25,89
2020-08-06,00:27:26,86
2020-08-06,00:27:26,87
2020-08-06,00:27:27,82
2020-08-06,00:27:28,88
2020-08-06,00:27:28,87
2020-08-06,00:27:29,85
2020-08-06,00:27:30,78
2020-08-06,00:27:31,73
2020-08-06,00:27:32,72
2020-08-06,00:27:32,71
2020-08-06,00:27:33,77
2020-08-06,00:27:34,83
2020-08-06,00:27:35,84
2020-08-06,00:27:35,83
2020-08-06,00:27:38,76
2020-08-06,00:27:39,72
2020-08-06,00:27:40,77
2020-08-06,00:27:41,76
2020-08-06,00:27:42,71
2020-08-06,00:27:42,70
2020-08-06,00:27:43,78
2020-08-06,00:27:44,82
2020-08-06,00:27:45,80
2020-08-06,00:27:45,79
2020-08-06,00:27:46,78
2020-08-06,00:27:47,75
2020-08-06,00:27:48,69
2020-08-06,00:27:51,68
2020-08-06,00:27:52,70
2020-08-06,00:27:53,71
2020-08-06,00:27:54,77
2020-08-06,00:27:59,70
2020-08-06,00:28:00,76
2020-08-06,00:28:00,77
2020-08-06,00:28:01,82
2020-08-06,00:28:02,86
2020-08-06,17:04:20,92
2020-08-06,17:04:20,91
2020-08-06,17:04:21,95
2020-08-06,17:04:22,95
2020-08-06,17:04:22,93
2020-08-06,17:04:23,90
2020-08-06,17:04:24,91
2020-08-06,17:04:24,92
2020-08-06,17:04:25,95
2020-08-06,17:04:26,99
2020-08-06,17:04:26,100
2020-08-06,17:04:27,100
2020-08-06,17:04:27,98
2020-08-06,17:04:28,100
2020-08-06,17:04:29,97
2020-08-06,17:04:29,95
2020-08-06,17:04:30,89
2020-08-06,17:04:31,84
2020-08-06,17:04:31,88
2020-08-06,17:04:32,88
2020-08-06,17:04:33,88
2020-08-06,17:04:33,88
2020-08-06,17:04:34,90
2020-08-06,17:04:35,95
2020-08-06,17:04:35,97
2020-08-06,17:04:36,97
2020-08-06,17:04:37,95
2020-08-06,17:04:37,94
2020-08-06,17:04:38,97
2020-08-06,17:04:38,97
2020-08-06,17:04:39,95
2020-08-06,17:04:40,94
2020-08-06,17:04:40,91
2020-08-06,17:04:41,88
2020-08-06,17:04:42,87
2020-08-06,17:04:42,90
2020-08-06,17:04:43,92
2020-08-06,17:04:44,97
2020-08-06,17:04:44,99
2020-08-06,17:04:45,102
2020-08-06,17:04:45,102
2020-08-06,17:04:46,102
2020-08-06,17:04:47,103
2020-08-06,17:04:47,107
2020-08-06,17:04:48,105
2020-08-06,17:04:48,101
2020-08-06,17:04:49,90
2020-08-06,17:04:50,90
2020-08-06,17:04:50,86
2020-08-06,17:04:51,83
2020-08-06,17:04:52,82
2020-08-06,17:04:52,88
2020-08-06,17:04:53,91
2020-08-06,17:04:54,90
2020-08-06,17:04:54,92
2020-08-06,17:05:14,102
2020-08-06,17:05:16,97
2020-08-06,17:05:17,96
2020-08-08,20:35:33,64
2020-08-08,20:35:34,64
2020-08-08,20:35:35,65
2020-08-08,20:35:36,72
2020-08-08,20:35:47,66
2020-08-08,20:35:48,68
2020-08-08,20:35:49,59
2020-08-08,20:35:49,73
2020-08-08,20:35:50,74
2020-08-08,20:35:51,65
2020-08-08,20:35:52,68
2020-08-08,20:35:53,71
2020-08-08,20:35:54,67
2020-08-08,20:35:55,66
2020-08-08,20:35:55,72
2020-08-08,20:35:56,76
2020-08-08,20:35:57,75
2020-08-08,20:35:58,61
2020-08-08,20:35:59,58
2020-08-08,20:36:00,68
2020-08-08,20:36:01,68
2020-08-08,20:36:02,73
2020-08-08,20:36:03,64
2020-08-08,20:36:04,50
2020-08-08,20:36:05,55
2020-08-08,20:36:06,61
2020-08-08,20:36:07,67
2020-08-08,20:36:08,73
2020-08-08,20:36:08,76
2020-08-08,20:36:09,73
2020-08-09,16:54:43,78
2020-08-09,16:54:43,86
2020-08-09,16:54:44,90
2020-08-09,16:54:45,92
2020-08-09,16:54:45,85
2020-08-09,16:54:54,83
2020-08-09,16:54:55,77
2020-08-09,16:54:56,82
2020-08-09,16:54:57,83
2020-08-09,16:54:57,80
2020-08-09,16:54:58,80
2020-08-09,16:54:59,84
2020-08-09,16:54:59,90
2020-08-09,16:55:01,98
2020-08-09,16:55:02,98
2020-08-09,16:55:03,88
2020-08-09,16:55:03,85
2020-08-09,16:55:11,88
2020-08-09,16:55:12,80
2020-08-09,16:55:13,88
2020-08-09,16:55:13,94
2020-08-09,16:55:14,99
2020-08-09,16:55:15,97
2020-08-09,16:55:15,92
2020-08-09,16:55:16,80
2020-08-09,16:55:17,80
2020-08-09,16:55:30,70
2020-08-09,16:55:31,76
2020-08-09,16:55:32,75
2020-08-09,16:55:32,75
2020-08-09,16:55:33,76
2020-08-09,16:55:34,74
2020-08-09,16:55:35,74
2020-08-09,16:55:36,82
2020-08-09,16:55:36,82
2020-08-09,16:55:37,80
2020-08-09,16:55:38,78
2020-08-09,16:55:39,81
2020-08-09,16:55:39,73
2020-08-09,20:41:17,76
2020-08-09,20:41:18,80
2020-08-09,20:41:19,94
2020-08-09,20:41:19,89
2020-08-09,20:41:20,88
2020-08-09,20:41:21,88
2020-08-09,20:41:21,89
2020-08-09,20:41:22,92
2020-08-09,20:41:23,93
2020-08-09,20:41:23,95
2020-08-09,20:41:24,96
2020-08-09,20:41:25,93
2020-08-09,20:41:25,87
2020-08-09,20:41:26,85
2020-08-09,20:41:33,96
2020-08-09,20:41:42,102
2020-08-10,14:25:48,104
2020-08-10,14:25:48,104
2020-08-10,14:25:49,105
2020-08-10,14:25:50,104
2020-08-10,14:25:50,102
2020-08-10,14:25:51,100
2020-08-10,14:25:51,102
2020-08-10,14:25:52,104
2020-08-10,14:25:53,105
2020-08-10,14:25:53,106
2020-08-10,14:25:54,106
2020-08-10,14:25:54,109
2020-08-10,14:25:55,110
2020-08-10,14:25:55,107
2020-08-10,14:25:56,105
2020-08-10,14:25:57,103
2020-08-10,14:25:57,102
2020-08-10,14:25:58,102
2020-08-10,14:25:58,102
2020-08-10,14:25:59,107
2020-08-10,14:25:59,107
2020-08-10,14:26:00,110
2020-08-10,14:26:00,107
2020-08-10,14:26:01,102
2020-08-11,10:16:13,75
2020-08-11,10:16:13,79
2020-08-11,10:16:14,78
2020-08-11,10:16:15,82
2020-08-11,10:16:15,89
2020-08-11,10:16:17,90
2020-08-11,10:16:21,78
2020-08-11,10:16:22,75
2020-08-11,10:16:23,81
2020-08-11,10:16:24,85
2020-08-11,10:16:24,91
2020-08-11,10:16:31,88
2020-08-11,10:16:31,84
2020-08-11,10:16:32,81
2020-08-11,10:16:33,80
2020-08-11,10:16:33,82
2020-08-11,10:16:34,79
2020-08-11,10:16:35,79
2020-08-11,10:16:36,81
2020-08-11,10:16:37,79
2020-08-11,10:16:37,84
2020-08-11,10:16:38,87
2020-08-11,10:16:39,91
2020-08-11,10:16:39,91
2020-08-11,10:16:44,82
2020-08-11,10:16:44,86
2020-08-11,10:16:45,86
2020-08-11,10:16:48,91
2020-08-11,10:16:48,86
2020-08-11,10:16:49,80
2020-08-11,10:16:50,76
2020-08-11,10:16:51,85
2020-08-11,10:16:51,86
2020-08-11,10:16:52,83
2020-08-11,10:16:53,81
2020-08-11,10:16:53,82
2020-08-11,10:16:54,88
2020-08-11,10:16:55,85
2020-08-11,10:17:01,83
2020-08-11,10:17:02,87
2020-08-11,10:17:02,91
2020-08-11,10:17:03,95
2020-08-11,10:17:04,95
2020-08-11,10:17:04,98
2020-08-11,10:17:05,94
2020-08-11,10:17:06,93
2020-08-11,10:17:06,80
2020-08-11,10:17:07,80
2020-08-11,10:17:08,78
2020-08-11,10:17:09,79
2020-08-11,10:17:09,82
2020-08-11,10:27:30,79
2020-08-11,10:27:31,74
2020-08-11,10:27:32,74
2020-08-11,10:27:32,75
2020-08-11,10:27:33,80
2020-08-11,10:27:34,81
2020-08-11,10:27:35,80
2020-08-11,10:27:35,80
2020-08-11,10:27:36,81
2020-08-11,10:27:37,83
2020-08-11,10:27:37,90
2020-08-11,10:27:38,93
2020-08-11,10:27:39,93
2020-08-11,10:27:39,89
2020-08-11,10:27:40,83
2020-08-11,10:27:41,86
2020-08-11,10:27:42,84
2020-08-11,14:53:10,78
2020-08-11,14:53:11,75
2020-08-11,14:53:12,70
2020-08-11,14:53:13,68
2020-08-11,14:53:13,81
2020-08-11,14:53:14,80
2020-08-11,14:53:15,78
2020-08-11,14:53:16,73
2020-08-11,14:53:17,70
2020-08-11,14:53:17,70
2020-08-11,14:53:18,78
2020-08-11,14:53:19,76
2020-08-11,14:53:20,73
2020-08-11,14:53:21,73
2020-08-11,14:53:21,78
2020-08-11,14:53:22,76
2020-08-11,14:53:23,76
2020-08-11,14:53:24,83
2020-08-11,14:53:24,80
2020-08-11,14:53:25,81
2020-08-11,14:53:26,81
2020-08-11,14:53:27,83
2020-08-11,14:53:27,81
2020-08-11,14:53:28,79
2020-08-11,14:53:29,84
2020-08-11,14:53:30,82
2020-08-11,14:53:30,82
2020-08-11,14:53:31,83
2020-08-11,14:53:32,87
2020-08-11,14:53:32,82
2020-08-11,14:53:33,77
2020-08-11,14:53:34,76
2020-08-11,14:53:35,77
2020-08-11,14:53:36,76
2020-08-11,14:53:36,76
2020-08-11,14:53:37,81
2020-08-11,14:53:38,78
2020-08-11,14:53:39,82
2020-08-11,14:53:39,80
2020-08-11,14:53:40,84
2020-08-11,14:53:41,86
2020-08-11,14:53:42,86
2020-08-11,14:53:42,83
2020-08-11,14:53:43,86
2020-08-11,14:53:44,81
2020-08-11,14:53:44,76
2020-08-11,14:53:45,71
2020-08-11,14:53:46,78
2020-08-11,14:53:47,78
2020-08-11,14:53:48,75
2020-08-11,14:53:48,76
2020-08-11,14:54:03,89
2020-08-11,14:54:04,88
2020-08-11,14:54:05,87
2020-08-11,14:54:05,87
2020-08-11,14:54:06,84
2020-08-11,14:54:07,80
2020-08-13,12:34:43,84
2020-08-13,12:34:43,84
2020-08-13,12:34:44,84
2020-08-13,12:34:45,61
2020-08-13,12:34:46,55
2020-08-13,12:34:47,66
2020-08-13,12:34:48,77
2020-08-13,12:34:49,73
2020-08-13,12:34:50,63
2020-08-13,12:34:50,64
2020-08-13,12:34:51,62
2020-08-13,12:35:02,81
2020-08-13,12:35:03,64
2020-08-13,12:35:04,64
2020-08-13,12:35:05,78
2020-08-13,12:35:06,73
2020-08-13,12:35:07,67
2020-08-13,12:35:08,66
2020-08-13,12:35:08,78
2020-08-13,12:35:09,79
2020-08-13,12:35:10,78
2020-08-13,12:35:11,71
2020-08-13,12:35:12,72
2020-08-13,12:35:12,78
2020-08-13,12:35:13,86
2020-08-13,12:35:14,84
2020-08-13,12:35:15,83
2020-08-13,12:35:15,76
2020-08-13,12:35:16,77
2020-08-13,12:35:17,86
2020-08-13,12:35:17,89
2020-08-13,12:35:18,83
2020-08-13,12:35:19,64
2020-08-13,12:35:20,70
2020-08-13,12:35:21,62
2020-08-15,20:31:27,70
2020-08-15,20:31:40,65
2020-08-15,20:31:41,63
2020-08-15,20:31:42,66
2020-08-15,20:31:42,77
2020-08-15,20:31:43,73
2020-08-15,20:31:44,69
2020-08-15,20:31:45,66
2020-08-15,20:31:46,75
2020-08-15,20:31:47,75
2020-08-15,20:31:50,57
2020-08-15,20:31:51,60
2020-08-15,20:31:51,73
2020-08-15,20:32:05,70
2020-08-15,20:32:05,67
2020-08-15,20:32:06,62
2020-08-15,20:32:07,60
2020-08-15,20:32:08,65
2020-08-15,20:32:09,67
2020-08-15,20:32:10,73
2020-08-15,20:32:11,75
2020-08-15,20:32:12,71
2020-08-21,16:51:03,67
2020-08-21,16:51:03,75
2020-08-21,16:51:06,80
2020-08-21,16:51:07,81
2020-08-21,16:51:08,77
2020-08-21,16:51:09,70
2020-08-21,16:51:15,71
2020-08-21,16:51:16,71
2020-08-21,16:51:17,72
2020-08-21,16:51:18,76
2020-08-21,16:51:19,73
2020-08-21,16:51:20,64
2020-08-21,16:51:21,66
2020-08-21,16:51:21,74
2020-08-21,16:51:22,71
2020-08-21,16:51:23,72
2020-08-21,16:51:24,79
2020-08-21,16:51:25,80
2020-08-21,16:51:32,71
2020-08-21,16:51:33,68
2020-08-21,16:51:34,66
2020-08-21,16:51:35,72
2020-08-21,16:51:42,73
2020-08-21,16:51:47,57
2020-08-21,16:51:48,70
2020-08-21,16:51:48,68
2020-08-21,16:51:49,64
2020-08-21,16:51:50,62
2020-08-21,16:51:51,67
2020-08-21,16:51:52,76
2020-08-21,16:51:57,71
2020-08-21,17:58:34,100
2020-08-21,17:58:35,104
2020-08-21,17:58:39,98
2020-08-21,17:58:39,96
2020-08-21,17:58:40,100
2020-08-21,17:58:40,95
2020-08-21,17:58:41,94
2020-08-21,17:58:42,100
2020-08-21,17:58:42,102
2020-08-21,17:58:43,101
2020-08-21,17:58:43,102
2020-08-21,17:58:44,101
2020-08-21,17:58:45,99
2020-08-21,17:58:45,93
2020-08-21,17:58:46,101
2020-08-21,17:58:46,98
2020-08-21,17:58:47,91
2020-08-21,17:58:48,94
2020-08-21,17:58:48,94
2020-08-21,17:58:49,91
2020-08-22,19:22:36,82
2020-08-22,19:22:37,78
2020-08-22,19:22:38,83
2020-08-22,19:22:39,84
2020-08-22,19:22:39,84
2020-08-22,19:22:40,87
2020-08-22,19:22:41,83
2020-08-22,19:22:41,80
2020-08-22,19:22:42,82
2020-08-22,19:22:43,78
2020-08-22,19:22:44,80
2020-08-22,19:22:44,82
2020-08-22,19:22:45,80
2020-08-22,19:22:46,84
2020-08-22,19:22:47,83
2020-08-22,19:22:47,84
2020-08-22,19:22:48,85
2020-08-22,19:22:49,81
2020-08-22,19:22:49,83
2020-08-22,19:22:50,83
2020-08-22,19:22:51,81
2020-08-22,19:22:52,85
2020-08-22,19:22:52,86
2020-08-22,19:22:53,86
2020-08-22,19:22:54,88
2020-08-22,19:22:54,86
2020-08-22,19:22:55,84
2020-08-22,19:22:56,84
2020-08-22,19:22:57,81
2020-08-22,19:22:57,80
2020-08-22,19:22:58,83
2020-08-22,19:22:59,83
2020-08-22,19:22:59,86
2020-08-22,19:23:00,87
2020-08-22,19:23:01,86
2020-08-22,19:23:02,85
2020-08-22,19:23:02,85
2020-08-22,19:23:03,82
2020-08-22,19:23:04,84
2020-08-22,19:23:04,82
2020-08-22,19:23:05,84
2020-08-22,19:23:06,87
2020-08-22,19:23:07,86
2020-08-22,19:23:07,87
2020-08-22,19:23:08,86
2020-08-22,19:23:09,81
2020-08-22,19:23:09,83
2020-08-22,19:23:10,83
2020-08-22,19:23:12,85
2020-08-22,19:23:13,88
2020-08-22,19:23:14,86
2020-08-22,19:23:14,87
2020-08-22,19:23:15,88
2020-08-22,19:23:16,86
2020-08-22,19:23:16,87
2020-08-22,19:23:17,83
2020-08-22,19:23:18,78
2020-08-22,19:23:19,82
2020-08-22,19:23:19,81
2020-08-22,19:23:20,88
2020-08-22,19:23:21,88
2020-08-22,19:23:21,83
2020-08-22,19:23:22,87
2020-08-22,19:23:23,84
2020-08-22,19:23:24,85
2020-08-22,19:23:24,89
2020-08-22,19:23:25,85
2020-08-22,19:23:26,84
2020-08-22,19:23:26,83
2020-08-22,19:23:27,77
2020-08-22,19:23:28,80
2020-08-22,19:23:29,83
2020-08-22,19:23:29,84
2020-08-22,19:23:30,88
2020-08-22,19:23:31,85
2020-08-22,19:23:31,85
2020-08-22,19:23:32,86
2020-08-22,19:23:33,82
2020-08-22,19:24:48,96
2020-08-22,19:24:49,91
2020-08-22,19:24:52,86
2020-08-22,19:24:53,89
2020-08-22,19:24:54,93
2020-08-22,19:24:54,93
2020-08-22,19:24:55,92
2020-08-22,19:24:56,91
2020-08-22,19:24:56,86
2020-08-22,19:24:57,89
2020-08-22,19:24:58,97
2020-08-22,19:24:58,96
2020-08-22,19:24:59,96
2020-08-22,19:25:00,98
2020-08-22,19:25:00,94
2020-08-22,19:25:01,94
2020-08-22,19:25:02,95
2020-08-22,19:25:02,93
2020-08-22,19:25:03,91
2020-08-22,19:25:03,94
2020-08-22,19:25:04,93
2020-08-22,19:25:05,91
2020-08-22,19:25:05,93
2020-08-22,19:25:06,92
2020-08-22,19:25:07,93
2020-08-22,19:25:07,91
2020-08-22,19:25:08,91
2020-08-22,19:25:09,87
2020-08-22,19:25:09,88
2020-08-22,19:25:10,86
2020-08-22,19:25:11,87
2020-08-22,19:25:11,91
2020-08-22,19:25:12,84
2020-08-22,19:25:13,80
2020-08-22,19:25:14,85
2020-08-22,19:25:25,100
2020-08-22,19:25:25,96
2020-08-22,19:25:27,93
2020-08-22,19:25:28,98
2020-08-22,19:25:28,99
2020-08-22,19:25:29,99
2020-08-22,19:25:30,101
2020-08-22,19:25:30,93
2020-08-22,19:25:31,93
2020-08-22,19:25:32,92
2020-08-22,19:25:32,85
2020-08-22,19:25:33,84
2020-08-22,19:25:34,83
2020-08-22,19:25:39,86
2020-08-22,19:25:40,86
2020-08-22,19:25:41,88
2020-08-22,19:25:41,87
2020-08-22,19:25:42,91
2020-08-22,19:25:43,94
2020-08-22,19:25:43,94
2020-08-22,19:25:44,96
2020-08-22,19:25:45,96
2020-08-22,19:25:45,97
2020-08-22,19:32:11,76
2020-08-22,19:32:11,79
2020-08-22,19:32:12,80
2020-08-22,19:32:13,78
2020-08-22,19:32:14,78
2020-08-22,19:32:15,78
2020-08-22,19:32:15,78
2020-08-22,19:32:16,81
2020-08-22,19:32:17,82
2020-08-22,19:32:17,83
2020-08-22,19:32:18,82
2020-08-22,19:32:19,78
2020-08-22,19:32:20,75
2020-08-22,19:32:21,72
2020-08-22,19:32:21,76
2020-08-22,19:32:22,75
2020-08-22,19:32:23,75
2020-08-22,19:32:24,77
2020-08-22,19:32:25,77
2020-08-22,19:32:25,80
2020-08-22,19:32:26,81
2020-08-22,19:32:27,81
2020-08-22,19:32:28,80
2020-08-22,19:32:28,82
2020-08-22,19:32:29,80
2020-08-22,19:32:30,79
2020-08-22,19:32:31,81
2020-08-22,19:32:31,78
2020-08-22,19:32:32,80
2020-08-22,19:32:33,83
2020-08-22,19:32:34,80
2020-08-22,19:32:34,78
2020-08-22,19:32:35,83
2020-08-22,19:32:36,82
2020-08-22,19:32:36,81
2020-08-22,19:32:37,84
2020-08-22,19:32:38,80
2020-08-22,19:32:39,78
2020-08-22,19:32:39,80
2020-08-22,19:32:40,80
2020-08-22,19:32:41,75
2020-08-22,19:32:42,77
2020-08-22,19:32:43,76
2020-08-22,19:32:43,77
2020-08-22,19:32:44,83
2020-08-22,19:32:45,80
2020-08-22,19:32:46,77
2020-08-22,19:32:46,80
2020-08-22,19:32:47,77
2020-08-22,19:32:48,78
2020-08-22,19:32:49,82
2020-08-22,19:32:49,78
2020-08-22,19:32:50,78
2020-08-22,19:32:51,82
2020-08-22,19:32:52,78
2020-08-22,19:32:52,78
2020-08-22,19:32:53,83
2020-08-22,19:32:54,82
2020-08-22,19:32:55,80
2020-08-22,19:32:55,83
2020-08-22,19:32:58,80
2020-08-22,19:32:58,78
2020-08-22,19:32:59,78
2020-08-22,19:33:00,82
2020-08-22,19:33:01,80
2020-08-22,19:33:01,84
2020-08-22,19:33:02,85
2020-08-22,19:33:03,83
2020-08-22,19:33:04,82
2020-08-22,19:33:04,79
2020-08-22,19:33:05,77
2020-08-22,19:33:06,82
2020-08-22,19:33:07,81
2020-08-22,19:33:07,83
2020-08-24,09:11:50,93
2020-08-24,09:11:51,94
2020-08-24,09:11:51,90
2020-08-24,09:11:52,87
2020-08-24,09:11:53,85
2020-08-24,09:11:53,92
2020-08-24,09:11:54,96
2020-08-24,09:11:55,99
2020-08-24,09:11:55,97
2020-08-24,09:11:56,84
2020-08-24,09:11:57,78
2020-08-24,09:11:57,81
2020-08-24,09:12:00,83
2020-08-24,09:12:00,80
2020-08-24,09:12:01,86
2020-08-24,09:12:02,91
2020-08-24,09:12:04,84
2020-08-24,09:12:04,90
2020-08-24,09:12:05,90
2020-08-24,09:12:06,97
2020-08-24,09:12:06,99
2020-08-24,09:12:07,101
2020-08-24,09:12:20,91
2020-08-24,09:12:21,94
2020-08-24,09:12:24,103
2020-08-24,09:12:24,103
2020-08-24,09:12:25,102
2020-08-24,09:12:26,100
2020-08-24,09:12:26,98
2020-08-24,09:12:27,95
2020-08-24,09:12:29,107
2020-08-24,09:12:30,104
2020-08-24,09:12:30,96
2020-08-24,09:12:31,80
2020-08-24,09:12:32,84
2020-08-24,09:12:33,81
2020-08-24,09:12:33,82
2020-08-24,09:12:34,83
2020-08-24,09:12:35,84
2020-08-24,09:12:35,88
2020-08-25,09:15:12,84
2020-08-25,09:15:13,81
2020-08-25,09:15:14,81
2020-08-25,09:15:14,83
2020-08-25,09:15:15,90
2020-08-25,09:15:16,97
2020-08-25,09:15:20,82
2020-08-25,09:15:58,92
2020-08-25,09:15:58,92
2020-08-25,09:15:59,97
2020-08-25,09:15:59,100
2020-08-25,09:16:00,99
2020-08-25,09:16:01,99
2020-08-25,09:16:01,99
2020-08-25,09:16:02,97
2020-08-25,09:16:02,98
2020-08-25,09:16:03,96
2020-08-25,12:30:01,78
2020-08-25,12:30:02,73
2020-08-25,12:30:33,77
2020-08-25,12:30:34,80
2020-08-25,12:30:35,79
2020-08-25,12:30:36,73
2020-08-25,12:30:36,67
2020-08-25,12:30:37,70
2020-08-25,12:30:38,81
2020-08-25,12:30:39,82
2020-08-25,12:30:40,79
2020-08-25,12:30:40,74
2020-08-25,12:30:41,79
2020-08-25,12:30:42,81
2020-08-25,12:30:43,77
2020-08-25,12:30:43,73
2020-08-25,12:30:46,78
2020-08-25,14:44:35,83
2020-08-25,14:44:36,76
2020-08-25,14:44:36,73
2020-08-25,14:44:42,97
2020-08-25,14:44:43,83
2020-08-25,14:44:44,82
2020-08-25,14:44:45,83
2020-08-25,14:44:45,86
2020-08-25,14:44:46,83
2020-08-25,14:44:47,78
2020-08-25,14:44:48,79
2020-08-25,14:44:48,80
2020-08-25,14:44:49,83
2020-08-25,14:44:50,84
2020-08-25,14:44:50,86
2020-08-25,14:44:51,86
2020-08-25,14:44:52,87
2020-08-25,14:44:54,97
2020-08-25,14:44:55,96
2020-08-25,14:44:56,83
2020-08-25,14:44:57,79
2020-08-25,14:44:57,77
2020-08-25,14:44:58,77
2020-08-25,14:44:59,86
2020-08-25,14:44:59,88
2020-08-25,14:45:00,87
2020-08-25,14:45:01,86
2020-08-25,14:45:02,86
2020-08-25,14:45:02,85
2020-08-25,14:45:03,84
2020-08-25,14:45:04,84
2020-08-25,21:16:06,96
2020-08-25,21:16:07,95
2020-08-25,21:16:08,88
2020-08-25,21:16:08,89
2020-08-25,21:16:09,87
2020-08-25,21:16:10,87
2020-08-25,21:16:10,93
2020-08-25,21:16:11,98
2020-08-25,21:16:12,95
2020-08-25,21:16:12,95
